latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
48.60665,21.17811,319.13,1.05,1.02,5/20/22,939,T,60,6.1NRT,299.91,11.57,D
46.64938,29.48745,312.27,2.64,1.56,5/20/22,939,T,52,6.1NRT,295.69,18.4,D
46.64479,29.47962,313.05,2.64,1.56,5/20/22,939,T,67,6.1NRT,296.47,22.36,D
48.09911,21.70354,318.2,1.09,1.04,5/20/22,939,T,53,6.1NRT,305.07,7.92,D
48.27164,14.34522,323.34,1.27,1.12,5/20/22,939,T,39,6.1NRT,304.71,16.67,D
47.08042,19.59182,320.46,1.01,1.01,5/20/22,939,T,69,6.1NRT,302.81,9.75,D
47.07838,19.60488,320.6,1.01,1.01,5/20/22,939,T,69,6.1NRT,303.72,10.44,D
43.59976,20.20951,308.73,1.12,1.05,5/20/22,941,T,62,6.1NRT,298.28,6.46,D
41.44605,21.93413,319.82,1.44,1.19,5/20/22,941,T,75,6.1NRT,305.92,14.05,D
41.44285,21.95055,321.26,1.45,1.19,5/20/22,941,T,77,6.1NRT,308.06,17.07,D
40.63882,15.82755,315.38,1,1,5/20/22,941,T,42,6.1NRT,304.84,7.06,D
13.42794,13.97896,352.06,1.57,1.24,5/20/22,949,T,82,6.1NRT,313.34,95.02,D
13.42555,13.99324,339.22,1.58,1.24,5/20/22,949,T,72,6.1NRT,310.57,48.71,D
13.42702,13.97311,337.19,1.57,1.24,5/20/22,949,T,76,6.1NRT,310.2,43.29,D
13.42473,13.9874,345.43,1.58,1.24,5/20/22,949,T,84,6.1NRT,311.88,72.82,D
13.36264,14.02108,324.65,1.59,1.24,5/20/22,949,T,32,6.1NRT,303.41,25.61,D
12.32207,12.91336,337.76,1.39,1.17,5/20/22,949,T,76,6.1NRT,318.88,16.38,D
7.32787,13.58995,314.65,1.88,1.34,5/20/22,952,T,51,6.1NRT,294.01,15.62,D
-7.31258,12.94137,319.49,2.93,1.63,5/20/22,954,T,67,6.1NRT,298.27,48.46,D
-7.31345,12.93553,321.27,2.93,1.63,5/20/22,954,T,70,6.1NRT,297.9,56.32,D
-8.42632,15.4328,312.31,4.79,2,5/20/22,954,T,51,6.1NRT,295.38,63.28,D
-8.43151,15.47559,315.23,4.82,2,5/20/22,954,T,63,6.1NRT,295.76,80.74,D
-8.42952,15.46854,315.41,4.82,2,5/20/22,954,T,64,6.1NRT,296.11,82.28,D
63.31974,23.50492,300.22,1.08,1.04,5/20/22,934,T,28,6.1NRT,289.44,3.17,D
52.15591,10.40452,310.3,2.17,1.43,5/20/22,939,T,55,6.1NRT,290.84,22.19,D
50.09969,25.29148,308.79,1.34,1.15,5/20/22,939,T,31,6.1NRT,290.22,6.85,D
50.34065,19.33776,315.52,1,1,5/20/22,939,T,62,6.1NRT,300.82,6.96,D
49.19317,24.05541,333.34,1.25,1.11,5/20/22,939,T,87,6.1NRT,298.86,37.32,D
49.19365,24.04996,326.78,1.25,1.11,5/20/22,939,T,82,6.1NRT,299,26.33,D
49.19056,24.06653,320.79,1.25,1.11,5/20/22,939,T,77,6.1NRT,296.9,17.92,D
46.49079,31.95798,310.71,3.57,1.77,5/20/22,939,T,0,6.1NRT,294.86,28.61,D
39.68064,-122.15406,301.46,1,1,5/20/22,1013,A,41,6.1NRT,285.84,6.72,N
34.92272,-118.84118,301.98,1.38,1.16,5/20/22,1013,A,46,6.1NRT,288.7,9.13,N
34.9201,-118.82685,302.2,1.39,1.17,5/20/22,1013,A,47,6.1NRT,289.21,9.42,N
28.37102,49.62657,330.25,1.5,1.21,5/20/22,941,A,83,6.1NRT,297.81,43.62,D
28.36829,49.61158,311.36,1.5,1.21,5/20/22,941,A,48,6.1NRT,297.49,9.62,D
28.49082,49.7171,327.19,1.47,1.2,5/20/22,941,A,80,6.1NRT,298.15,35.03,D
28.48815,49.70235,319.48,1.48,1.2,5/20/22,941,A,71,6.1NRT,298.02,20.71,D
29.9382,49.6833,313.7,1.39,1.17,5/20/22,943,A,59,6.1NRT,298.13,9.82,D
30.71734,49.82443,343.6,1.33,1.14,5/20/22,943,A,85,6.1NRT,323.55,34.5,D
30.75859,49.69961,331.3,1.35,1.15,5/20/22,943,A,40,6.1NRT,316.92,6.49,D
30.47377,47.59946,335.87,1.83,1.33,5/20/22,943,A,72,6.1NRT,321.67,22.1,D
30.52396,47.60567,338.46,1.83,1.32,5/20/22,943,A,77,6.1NRT,320.64,31.68,D
30.74652,48.27876,337.42,1.64,1.26,5/20/22,943,A,75,6.1NRT,322.76,20.63,D
30.56352,47.32918,335.43,1.9,1.35,5/20/22,943,A,71,6.1NRT,319.83,23.57,D
30.61083,47.31635,335.34,1.9,1.35,5/20/22,943,A,70,6.1NRT,319.43,25.6,D
30.60707,47.33282,334.44,1.9,1.35,5/20/22,943,A,68,6.1NRT,319.14,22.74,D
31.13373,49.31396,336.35,1.39,1.17,5/20/22,943,A,73,6.1NRT,321.48,17.74,D
30.99953,48.1434,343.5,1.65,1.26,5/20/22,943,A,85,6.1NRT,323.34,41.49,D
30.99634,48.12653,340.61,1.65,1.26,5/20/22,943,A,81,6.1NRT,324.39,29.68,D
31.27609,49.59575,330.75,1.34,1.15,5/20/22,943,A,30,6.1NRT,316.38,10.15,D
30.87937,47.32827,343.42,1.87,1.34,5/20/22,943,A,85,6.1NRT,322.62,47.8,D
30.88487,47.32007,337.84,1.87,1.34,5/20/22,943,A,45,6.1NRT,322.21,33.44,D
31.16033,48.44012,335.34,1.57,1.23,5/20/22,943,A,61,6.1NRT,319.86,24.35,D
31.01886,47.27869,344.56,1.87,1.34,5/20/22,943,A,86,6.1NRT,322.25,61.12,D
31.03061,47.27551,338.33,1.87,1.34,5/20/22,943,A,77,6.1NRT,321.36,32.21,D
32.24383,51.43487,340.3,1.08,1.04,5/20/22,943,A,71,6.1NRT,321.97,20.09,D
32.24205,51.42371,355.63,1.08,1.04,5/20/22,943,A,97,6.1NRT,324.2,54.22,D
32.42078,51.32441,338.54,1.08,1.04,5/20/22,943,A,79,6.1NRT,323.34,15.63,D
32.06207,49.09312,336.65,1.38,1.16,5/20/22,943,A,75,6.1NRT,321.68,17.74,D
32.94408,50.11655,326.47,1.19,1.08,5/20/22,943,A,48,6.1NRT,308.01,15.03,D
33.28674,49.89,323.45,1.2,1.09,5/20/22,943,A,40,6.1NRT,310.88,4.69,D
34.05056,49.4157,325.45,1.23,1.1,5/20/22,943,A,27,6.1NRT,310.51,8.72,D
34.43114,50.76328,331.99,1.08,1.04,5/20/22,943,A,26,6.1NRT,319.99,5.45,D
34.54775,48.43573,324.12,1.35,1.15,5/20/22,943,A,38,6.1NRT,305.56,12.3,D
34.48629,47.66642,321.35,1.5,1.21,5/20/22,943,A,22,6.1NRT,306.35,8.22,D
34.90933,48.43356,321.78,1.33,1.14,5/20/22,943,A,27,6.1NRT,304.26,12.69,D
35.60188,51.02243,327.61,1.04,1.02,5/20/22,943,A,31,6.1NRT,310.4,8.15,D
35.67259,51.42124,332.42,1.02,1.01,5/20/22,943,A,73,6.1NRT,311.51,7.51,D
35.67442,51.01038,331.94,1.04,1.02,5/20/22,943,A,25,6.1NRT,309.36,9.3,D
35.72742,51.17201,330.04,1.03,1.01,5/20/22,943,A,28,6.1NRT,313.21,7,D
35.76071,50.91421,330.14,1.04,1.02,5/20/22,943,A,32,6.1NRT,307.96,9.89,D
35.90759,49.70955,325.35,1.13,1.06,5/20/22,943,A,49,6.1NRT,311.43,7.22,D
36.17904,50.05429,330.19,1.09,1.04,5/20/22,943,A,34,6.1NRT,305.57,14.12,D
36.21465,50.15618,332.38,1.08,1.04,5/20/22,943,A,37,6.1NRT,313.88,12.54,D
36.21274,50.14438,332.71,1.08,1.04,5/20/22,943,A,39,6.1NRT,312.51,13.89,D
36.22611,50.12206,326.72,1.08,1.04,5/20/22,943,A,22,6.1NRT,310.8,7.36,D
-22.93906,44.01472,320.42,1.19,1.09,5/20/22,1106,A,66,6.1NRT,305.2,11.19,D
-22.61523,45.35504,341.27,1.43,1.18,5/20/22,1106,A,90,6.1NRT,303.63,63.46,D
-22.6176,45.34113,318.59,1.43,1.18,5/20/22,1106,A,67,6.1NRT,302.79,14.12,D
-22.60468,45.35276,397.27,1.43,1.18,5/20/22,1106,A,100,6.1NRT,311.52,388.34,D
-22.60705,45.33894,398.05,1.43,1.18,5/20/22,1106,A,100,6.1NRT,314.38,395,D
-21.96415,46.23794,316.79,1.68,1.28,5/20/22,1106,A,64,6.1NRT,304.76,12.68,D
-22.29014,43.79055,321.85,1.18,1.08,5/20/22,1106,A,69,6.1NRT,307.44,10.22,D
-22.13159,44.6238,327.75,1.32,1.14,5/20/22,1106,A,78,6.1NRT,304.81,25.1,D
-22.26105,43.78513,328.81,1.18,1.08,5/20/22,1106,A,79,6.1NRT,307.81,18.92,D
-22.25731,43.7894,322.01,1.18,1.08,5/20/22,1106,A,68,6.1NRT,307.78,10.72,D
-22.25912,43.77803,319.59,1.18,1.08,5/20/22,1106,A,63,6.1NRT,307.04,7.43,D
-21.86011,45.84801,315.78,1.59,1.24,5/20/22,1106,A,60,6.1NRT,304.37,11.08,D
-21.95534,44.76178,320.83,1.35,1.15,5/20/22,1106,A,67,6.1NRT,306.08,11.52,D
-21.95751,44.7489,323.12,1.35,1.15,5/20/22,1106,A,71,6.1NRT,307.29,15.43,D
-22.07518,43.64967,324.77,1.17,1.08,5/20/22,1106,A,50,6.1NRT,308.23,12.55,D
-21.88301,44.70101,325.44,1.34,1.15,5/20/22,1106,A,75,6.1NRT,307.89,19.01,D
-21.80005,44.08646,319.71,1.24,1.11,5/20/22,1106,A,60,6.1NRT,305.2,9.41,D
-21.478,44.59754,320.85,1.34,1.15,5/20/22,1106,A,66,6.1NRT,306.8,12.13,D
-21.48061,44.60575,320.74,1.35,1.15,5/20/22,1106,A,66,6.1NRT,305.9,11.21,D
-21.43417,44.7577,322.33,1.38,1.16,5/20/22,1106,A,67,6.1NRT,308.05,13.94,D
-21.19843,44.9341,318.37,1.42,1.18,5/20/22,1106,A,62,6.1NRT,307.64,11.23,D
-20.91494,46.49226,321.75,1.84,1.33,5/20/22,1106,A,64,6.1NRT,302.52,26.51,D
-21.35764,43.85034,338,1.22,1.1,5/20/22,1106,A,87,6.1NRT,305.85,42.77,D
-21.17475,44.81794,322.09,1.4,1.17,5/20/22,1106,A,70,6.1NRT,306.29,16.19,D
-21.23711,44.38907,321.75,1.32,1.14,5/20/22,1106,A,67,6.1NRT,307.03,12,D
-21.24976,44.31418,323.9,1.3,1.13,5/20/22,1106,A,71,6.1NRT,305.68,14.56,D
-21.25184,44.3018,324.01,1.3,1.13,5/20/22,1106,A,71,6.1NRT,306.46,14.09,D
-21.23962,44.38267,319.57,1.32,1.14,5/20/22,1106,A,52,6.1NRT,307.51,9.16,D
-21.25181,44.30774,328.73,1.3,1.13,5/20/22,1106,A,69,6.1NRT,306.97,21.08,D
-20.86477,46.45649,328.88,1.83,1.33,5/20/22,1106,A,40,6.1NRT,301.14,42.64,D
-21.04111,45.05241,319.12,1.46,1.19,5/20/22,1106,A,65,6.1NRT,305.79,11.86,D
-21.0435,45.0386,321.12,1.46,1.19,5/20/22,1106,A,69,6.1NRT,305.67,15.5,D
-21.0387,45.04636,322.33,1.46,1.19,5/20/22,1106,A,54,6.1NRT,305.71,15.74,D
-20.94749,45.00004,323.19,1.45,1.19,5/20/22,1106,A,70,6.1NRT,307.37,16,D
-20.94362,44.99245,320.45,1.45,1.19,5/20/22,1106,A,69,6.1NRT,306.86,11.46,D
-20.58765,46.39287,313.84,1.84,1.33,5/20/22,1106,A,47,6.1NRT,301.76,15.99,D
-20.83102,44.92232,318.99,1.44,1.19,5/20/22,1106,A,65,6.1NRT,306.09,10.44,D
-20.82372,44.83653,317.08,1.42,1.18,5/20/22,1106,A,52,6.1NRT,305.41,5.85,D
-20.37474,46.6419,314.87,1.93,1.36,5/20/22,1106,A,53,6.1NRT,301.97,14.9,D
-20.63099,44.26893,316.7,1.32,1.14,5/20/22,1106,A,46,6.1NRT,305.32,7,D
-20.62078,44.26699,345.64,1.32,1.14,5/20/22,1106,A,92,6.1NRT,307.67,65.63,D
-20.62289,44.25443,317.21,1.32,1.14,5/20/22,1106,A,42,6.1NRT,305.2,7.34,D
-20.53071,44.57642,326.27,1.39,1.17,5/20/22,1106,A,76,6.1NRT,307.31,19.28,D
-19.96074,46.20924,312.91,1.83,1.33,5/20/22,1106,A,28,6.1NRT,301.49,11.11,D
-19.87046,45.14238,327.83,1.55,1.23,5/20/22,1106,A,80,6.1NRT,308.53,29.55,D
-19.68186,45.03368,325.61,1.54,1.22,5/20/22,1106,A,0,6.1NRT,305.96,27.4,D
-19.60868,45.38942,323.67,1.63,1.26,5/20/22,1106,A,0,6.1NRT,305.24,25.37,D
-19.44025,45.23061,316.04,1.6,1.25,5/20/22,1106,A,63,6.1NRT,304.81,11.65,D
-19.44015,45.22397,318.25,1.6,1.25,5/20/22,1106,A,68,6.1NRT,305,14.77,D
-19.26383,45.18288,324.26,1.6,1.25,5/20/22,1106,A,77,6.1NRT,304.02,27.51,D
-19.26113,45.19153,318.09,1.6,1.25,5/20/22,1108,A,38,6.1NRT,304.15,12.83,D
-19.26371,45.17614,318.15,1.6,1.25,5/20/22,1108,A,45,6.1NRT,303.59,14.08,D
-19.25062,44.91734,316.3,1.54,1.22,5/20/22,1108,A,60,6.1NRT,302.14,11.29,D
-18.99614,44.92358,316.62,1.55,1.23,5/20/22,1108,A,66,6.1NRT,304.33,13.61,D
-18.8434,45.74485,313.51,1.79,1.31,5/20/22,1108,A,58,6.1NRT,300.75,14.57,D
-18.95668,45.02177,318.52,1.58,1.24,5/20/22,1108,A,32,6.1NRT,303.83,15.26,D
-18.94824,45.00445,322.16,1.58,1.24,5/20/22,1108,A,73,6.1NRT,304.49,22.4,D
-18.9508,44.98957,322.79,1.57,1.24,5/20/22,1108,A,76,6.1NRT,304.35,24.05,D
-18.66035,45.46296,314.3,1.72,1.29,5/20/22,1108,A,62,6.1NRT,302.12,13.25,D
-18.64266,44.83114,311.96,1.55,1.23,5/20/22,1108,A,52,6.1NRT,300.16,9.66,D
-18.64508,44.81682,319.07,1.55,1.23,5/20/22,1108,A,71,6.1NRT,300.86,21.38,D
-18.49351,45.63427,316.18,1.78,1.31,5/20/22,1108,A,66,6.1NRT,302.87,14.05,D
-18.39558,45.84373,314.46,1.85,1.33,5/20/22,1108,A,57,6.1NRT,302.17,12.34,D
-18.40162,45.83755,316.82,1.85,1.33,5/20/22,1108,A,67,6.1NRT,302.3,18.48,D
-18.51393,45.10994,315.45,1.63,1.26,5/20/22,1108,A,64,6.1NRT,302.14,11.2,D
-18.55358,44.80708,316.73,1.55,1.23,5/20/22,1108,A,66,6.1NRT,302.59,16.56,D
-18.32208,44.75018,312.76,1.55,1.23,5/20/22,1108,A,26,6.1NRT,299.53,10.62,D
-18.32223,44.74461,315.92,1.55,1.23,5/20/22,1108,A,35,6.1NRT,299.4,15.31,D
-18.27227,44.70525,315.61,1.55,1.23,5/20/22,1108,A,62,6.1NRT,298.55,16.94,D
-18.2461,44.79239,315.8,1.57,1.23,5/20/22,1108,A,53,6.1NRT,304.22,13.16,D
-17.8942,46.19724,314.99,2.01,1.38,5/20/22,1108,A,61,6.1NRT,296.79,18.87,D
-17.31281,46.2072,316.46,2.07,1.4,5/20/22,1108,A,62,6.1NRT,302.97,18.78,D
-17.31284,46.20197,316.33,2.07,1.4,5/20/22,1108,A,63,6.1NRT,303.11,18.88,D
-17.16369,46.22561,320.69,2.09,1.41,5/20/22,1108,A,70,6.1NRT,303.5,25.91,D
-17.39436,44.77589,312.79,1.62,1.25,5/20/22,1108,A,26,6.1NRT,301.17,7.65,D
-17.07418,46.14353,319.95,2.07,1.4,5/20/22,1108,A,69,6.1NRT,304.32,22.98,D
-17.07262,46.13595,320.57,2.07,1.4,5/20/22,1108,A,70,6.1NRT,303.95,22.84,D
-17.38606,44.19828,314.24,1.48,1.2,5/20/22,1108,A,39,6.1NRT,300.7,7.43,D
-17.03508,46.12935,320.41,2.07,1.4,5/20/22,1108,A,69,6.1NRT,304.59,22.29,D
-17.06306,45.82481,316.61,1.96,1.37,5/20/22,1108,A,60,6.1NRT,303.01,19.36,D
-17.16137,44.59216,320.72,1.59,1.24,5/20/22,1108,A,61,6.1NRT,304.37,19.3,D
-16.88034,44.81607,317.85,1.67,1.27,5/20/22,1108,A,62,6.1NRT,304.47,14.63,D
-16.84217,44.69882,317.16,1.64,1.26,5/20/22,1108,A,42,6.1NRT,303.74,11.63,D
-16.84444,44.69383,317.22,1.64,1.26,5/20/22,1108,A,60,6.1NRT,303.48,12.64,D
-16.30734,47.03498,313.86,2.5,1.52,5/20/22,1108,A,45,6.1NRT,299.12,18.5,D
-16.66269,44.94174,316.89,1.72,1.29,5/20/22,1108,A,53,6.1NRT,302.89,12.71,D
-16.61802,44.53145,313.48,1.61,1.25,5/20/22,1108,A,19,6.1NRT,301.6,9.04,D
-16.6043,44.54433,316.77,1.61,1.25,5/20/22,1108,A,59,6.1NRT,301.79,14.3,D
-16.60686,44.5294,333.04,1.61,1.25,5/20/22,1108,A,84,6.1NRT,302.77,51.5,D
-16.60451,44.53748,328.51,1.61,1.25,5/20/22,1108,A,79,6.1NRT,302.35,38.62,D
-16.60696,44.52253,319.1,1.61,1.25,5/20/22,1108,A,63,6.1NRT,302.38,18.53,D
-16.25546,46.44664,318.19,2.26,1.46,5/20/22,1108,A,38,6.1NRT,303.34,20.27,D
-16.46345,44.95873,316.72,1.74,1.29,5/20/22,1108,A,60,6.1NRT,303.61,12.3,D
-16.42067,44.60672,314.67,1.64,1.26,5/20/22,1108,A,50,6.1NRT,302.04,9.43,D
-16.2414,45.17652,332.04,1.82,1.32,5/20/22,1108,A,84,6.1NRT,302.07,56.68,D
-15.79087,46.52887,319.88,2.34,1.48,5/20/22,1108,A,71,6.1NRT,300.37,27.62,D
-15.51343,46.61534,325.08,2.41,1.5,5/20/22,1108,A,79,6.1NRT,298.95,53.33,D
-15.51734,46.59378,319.69,2.4,1.49,5/20/22,1108,A,73,6.1NRT,298.25,32.14,D
-15.51806,46.60903,323.48,2.41,1.5,5/20/22,1108,A,75,6.1NRT,299.21,46.42,D
-15.47407,46.62354,315.5,2.42,1.5,5/20/22,1108,A,40,6.1NRT,298.62,23.48,D
-15.47798,46.60147,324.22,2.41,1.5,5/20/22,1108,A,78,6.1NRT,300.03,51.14,D
-17.0092,30.33027,313.08,3.62,1.78,5/20/22,1108,A,42,6.1NRT,292.04,61.31,D
-15.20099,37.55314,311.46,1.09,1.04,5/20/22,1108,A,61,6.1NRT,297.77,6.5,D
-12.59211,30.48384,307.08,3.06,1.66,5/20/22,1110,A,50,6.1NRT,286.56,27.13,D
-12.59331,30.47951,306.09,3.06,1.66,5/20/22,1110,A,40,6.1NRT,287.17,23.58,D
-10.83614,40.46716,313.96,1.11,1.05,5/20/22,1110,A,55,6.1NRT,299.29,7.23,D
-9.49992,27.63551,304.03,4.61,1.97,5/20/22,1113,A,21,6.1NRT,285.67,22.22,D
-8.03537,34.59619,312.88,1.29,1.13,5/20/22,1113,A,53,6.1NRT,294.96,9.79,D
-8.52885,30.54242,325.39,2.63,1.56,5/20/22,1113,A,0,6.1NRT,285.44,83.56,D
-8.53179,30.51931,313.09,2.64,1.56,5/20/22,1113,A,49,6.1NRT,282.02,35.97,D
-7.1502,33.62038,322.02,1.46,1.19,5/20/22,1113,A,46,6.1NRT,300.56,19.29,D
-6.98541,33.68404,324.44,1.43,1.18,5/20/22,1113,A,76,6.1NRT,301.73,23.26,D
-6.98713,33.6712,327.2,1.44,1.19,5/20/22,1113,A,79,6.1NRT,301.76,28.52,D
-6.98046,33.67683,325.57,1.43,1.18,5/20/22,1113,A,78,6.1NRT,302.14,25.52,D
-7.09398,32.52623,318.3,1.75,1.3,5/20/22,1113,A,70,6.1NRT,298.75,19.95,D
-6.85286,33.62758,317.9,1.44,1.19,5/20/22,1113,A,60,6.1NRT,299.09,13.61,D
-6.94258,32.62682,316.02,1.71,1.28,5/20/22,1113,A,66,6.1NRT,297.47,17.85,D
-6.94276,32.63558,315.24,1.7,1.28,5/20/22,1113,A,64,6.1NRT,297.77,15.36,D
-6.62188,34.77443,316.86,1.21,1.09,5/20/22,1113,A,58,6.1NRT,301.91,8.68,D
-7.02134,31.41661,315.76,2.12,1.42,5/20/22,1113,A,58,6.1NRT,298.12,23.62,D
-6.61598,33.18278,315.33,1.54,1.22,5/20/22,1113,A,52,6.1NRT,300.64,11.16,D
-6.61783,33.16912,328.98,1.54,1.22,5/20/22,1113,A,82,6.1NRT,300.4,37.92,D
